name,symbol,current_price,market_cap,market_cap_rank,total_volume,price_change_24h,price_change_7d,price_change_30d,date
Bittensor,TAO,277.89,2667218719,39,273996955.0,-1.44279,42.50358160876575,36.704148714039675,2026-03-18
Uniswap,UNI,3.96,2507232867,40,236768497.0,-1.80893,2.8981681505284884,11.437713068026788,2026-03-18
PAX Gold,PAXG,5002.68,2506412975,41,142740223.0,-0.00115,-3.7915271054013044,0.18960184800094598,2026-03-18
Circle USYC,USYC,1.12,2411621831,42,895624.0,,0.0798885930198831,0.41115227626309153,2026-03-18
BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0,2012284907,43,0.0,0.0,0.0,0.0,2026-03-18
OKB,OKB,94.88,1991258406,44,20516105.0,0.0829,-1.6431877710980245,20.793320331535085,2026-03-18
NEAR Protocol,NEAR,1.44,1857971669,45,156315196.0,-1.07294,11.797127421092533,38.25367516474408,2026-03-18
Aave,AAVE,120.94,1838247337,46,328012108.0,0.42671,10.230353718007024,-4.203633037523543,2026-03-18
Aster,ASTER,0.744033,1828201068,47,353126778.0,2.14766,6.816691445599673,4.80132235209902,2026-03-18
Global Dollar,USDG,0.999795,1761488932,48,44643463.0,-0.00468,-0.04710207952789131,0.010130684163524403,2026-03-18
Falcon USD,USDF,0.998286,1749974984,49,4413516.0,-0.05264,0.11266920378675711,0.12272331844218848,2026-03-18
Sky,SKY,0.073596,1698498191,50,19371459.0,-6.51735,-2.6908076239888787,9.598089726612061,2026-03-18
